screening_id,candidate_identity,known_item,title,source,year,doi,identifier,ai_term_hits,writing_term_hits,screening_decision,screening_reason,reviewer_1,reviewer_2,adjudication,exclusion_code,full_text_url,full_text_verified,screening_notes,selected_for_manual_review
S-9407,doi:10 18653 v1 2023 trustnlp 1 4,no,Pay Attention to the Robustness of {C}hinese Minority Language Models! Syllable-level Textual Adversarial Attack on {T}ibetan Script,manual-import,2023,10.18653/v1/2023.trustnlp-1.4,,1,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9408,doi:10 18653 v1 2024 findings acl 821,no,Paying More Attention to Source Context: Mitigating Unfaithful Translations from Large Language Model,manual-import,2024,10.18653/v1/2024.findings-acl.821,,2,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9409,doi:10 63317 2ee2xn7cdmrr,no,{PBBQ}: A {P}ersian Bias Benchmark Dataset Curated with Human-{AI} Collaboration for Large Language Models,manual-import,2026,10.63317/2ee2xn7cdmrr,,4,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9410,doi:10 18653 v1 2024 findings acl 64,no,{PCA}-Bench: Evaluating Multimodal Large Language Models in Perception-Cognition-Action Chain,manual-import,2024,10.18653/v1/2024.findings-acl.64,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9411,doi:10 3115 v1 d14 1141,no,{PCFG} Induction for Unsupervised Parsing and Language Modelling,manual-import,2014,10.3115/v1/D14-1141,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9412,doi:10 18653 v1 2025 findings emnlp 195,no,$PD^3F$: A Pluggable and Dynamic {D}o{S}-Defense Framework against resource consumption attacks targeting Large Language Models,manual-import,2025,10.18653/v1/2025.findings-emnlp.195,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9413,doi:10 18653 v1 2026 acl srw 63,no,{PE}-{QAT}: Parameter-Efficient Quantization-Aware Training for Large Language Models,manual-import,2026,10.18653/v1/2026.acl-srw.63,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9414,doi:10 18653 v1 2024 acl long 689,no,Peacock: A Family of {A}rabic Multimodal Large Language Models and Benchmarks,manual-import,2024,10.18653/v1/2024.acl-long.689,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9415,doi:10 18653 v1 2024 customnlp4u 1 16,no,Pearl: Personalizing Large Language Model Writing Assistants with Generation-Calibrated Retrievers,manual-import,2024,10.18653/v1/2024.customnlp4u-1.16,,2,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9416,doi:10 18653 v1 2024 eacl long 29,no,{PEARL}: Prompting Large Language Models to Plan and Execute Actions Over Long Documents,manual-import,2024,10.18653/v1/2024.eacl-long.29,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9417,doi:10 18653 v1 2024 findings emnlp 797,no,Pedagogical Alignment of Large Language Models,manual-import,2024,10.18653/v1/2024.findings-emnlp.797,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9418,doi:10 1016 j denabs 2025 03 020,no,Pediatric Education Material Prepared By ChatGPT,crossref,2025,10.1016/j.denabs.2025.03.020,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9419,doi:10 18653 v1 2024 emnlp main 272,no,A Peek into Token Bias: Large Language Models Are Not Yet Genuine Reasoners,manual-import,2024,10.18653/v1/2024.emnlp-main.272,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9420,doi:10 21125 inted 2024 0541,no,PEER-COACHING WITH GENERATIVE AI: AN EXPERIMENT,crossref,2024,10.21125/inted.2024.0541,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9421,doi:10 2190 cwic9,no,Peer Collaboration and the Computer-Assisted Classroom: Bridging the Gap between Academia and the Workplace,crossref,1991,10.2190/cwic9,,0,0,auto-exclude-low-relevance-but-retain,No configured AI or writing terms in title/abstract; a reviewer may overturn this exclusion.,,,,,,no,,no
S-9422,doi:10 1007 978 981 10 3924 9 7,no,Peer Feedback in L2 Writing,crossref,2017,10.1007/978-981-10-3924-9_7,,0,2,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9423,doi:10 31274 etd 180810 5018,no,Peer Response in L1 Writing: Impact on Revisions and Student Perceptions,crossref,,10.31274/etd-180810-5018,,0,2,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9424,doi:10 5256 f1000research 191483 r446771,no,Peer Review Report For: Can ChatGPT write better scientific titles? A comparative evaluation of human-written and AI-generated titles [version 1; peer review: 1 approved with reservations],crossref,2026,10.5256/f1000research.191483.r446771,,1,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9425,doi:10 5256 f1000research 191483 r446770,no,Peer Review Report For: Can ChatGPT write better scientific titles? A comparative evaluation of human-written and AI-generated titles [version 1; peer review: 2 approved with reservations],crossref,2026,10.5256/f1000research.191483.r446770,,1,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9426,doi:10 5256 f1000research 196161 r458467,no,"Peer Review Report For: Can ChatGPT write better scientific titles? A comparative evaluation of human-written and AI-generated titles [version 2; peer review: 1 approved, 4 approved with reservations]",crossref,2026,10.5256/f1000research.196161.r458467,,1,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9427,doi:10 5256 f1000research 196161 r455890,no,"Peer Review Report For: Can ChatGPT write better scientific titles? A comparative evaluation of human-written and AI-generated titles [version 2; peer review: 1 approved, 4 approved with reservations]",crossref,2026,10.5256/f1000research.196161.r455890,,1,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9428,doi:10 5256 f1000research 196161 r455891,no,"Peer Review Report For: Can ChatGPT write better scientific titles? A comparative evaluation of human-written and AI-generated titles [version 2; peer review: 2 approved, 3 approved with reservations]",crossref,2026,10.5256/f1000research.196161.r455891,,1,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9429,doi:10 5256 f1000research 196161 r458465,no,Peer Review Report For: Can ChatGPT write better scientific titles? A comparative evaluation of human-written and AI-generated titles [version 2; peer review: 3 approved with reservations],crossref,2026,10.5256/f1000research.196161.r458465,,1,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9430,doi:10 5256 f1000research 196161 r458463,no,Peer Review Report For: Can ChatGPT write better scientific titles? A comparative evaluation of human-written and AI-generated titles [version 2; peer review: 4 approved with reservations],crossref,2026,10.5256/f1000research.196161.r458463,,1,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9431,doi:10 18653 v1 2026 findings acl 566,no,Peering Behind the Shield: Guardrail Identification in Large Language Models,manual-import,2026,10.18653/v1/2026.findings-acl.566,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9432,doi:10 18653 v1 2024 findings acl 682,no,Peering into the Mind of Language Models: An Approach for Attribution in Contextual Question Answering,manual-import,2024,10.18653/v1/2024.findings-acl.682,,1,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9433,doi:10 18653 v1 2026 eacl demo 15,no,{PEFT}-Factory: Unified Parameter-Efficient Fine-Tuning of Autoregressive Large Language Models,manual-import,2026,10.18653/v1/2026.eacl-demo.15,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9434,doi:10 18653 v1 2026 findings eacl 23,no,Pelican Soup Framework: A Theoretical Framework for Language Model Capabilities,manual-import,2026,10.18653/v1/2026.findings-eacl.23,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9435,doi:10 18653 v1 2024 naacl long 336,no,{PEMA}: An Offsite-Tunable Plug-in External Memory Adaptation for Language Models,manual-import,2024,10.18653/v1/2024.naacl-long.336,,1,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9436,doi:10 3115 1075218 1075285,no,{PENS}: A Machine-aided {E}nglish Writing System for {C}hinese Users,manual-import,2000,10.3115/1075218.1075285,,0,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9437,doi:10 18653 v1 2025 acl long 267,no,People who frequently use {C}hat{GPT} for writing tasks are accurate and robust detectors of {AI}-generated text,manual-import,2025,10.18653/v1/2025.acl-long.267,,0,2,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,yes
S-9438,doi:10 18653 v1 2025 findings emnlp 1149,no,{PEPE}: Long-context Extension for Large Language Models via Periodic Extrapolation Positional Encodings,manual-import,2025,10.18653/v1/2025.findings-emnlp.1149,,2,1,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9439,title:perceive passage time systematic evaluation large language model temporal relativity,no,Perceive the Passage of Time: A Systematic Evaluation of Large Language Model in Temporal Relativity,manual-import,2025,,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9440,identifier:repec aac ijirss v 8 y 2025 i 6 p 2611 2620 id 10169,no,The perception of ChatGPT-based feedback in Hindi writing classes: A case study of Korean university students majoring in Hindi,manual-import,2025,,RePEc:aac:ijirss:v:8:y:2025:i:6:p:2611-2620:id:10169,2,3,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9441,doi:10 31234 osf io 6aeh7 v1,no,Perceptions and Adoption of Generative Artificial Intelligence Among Physical Therapy Professionals in Ohio: A Cross-Sectional Survey,crossref,2026,10.31234/osf.io/6aeh7_v1,,1,2,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
S-9442,doi:10 18653 v1 2024 emnlp main 1105,no,Perceptions to Beliefs: Exploring Precursory Inferences for Theory of Mind in Large Language Models,manual-import,2024,10.18653/v1/2024.emnlp-main.1105,,2,0,manual-screen-required,Candidate contains configured AI/writing terms; title/abstract screening and full-text eligibility remain outstanding.,,,,,,no,,no
